nm_name,st_name_clean,st_name,nm_city,st_area,st_road,st_address,st_url,st_score,st_price,st_total_com,st_tag,longitude,latitude
台南夜市,龜龜毛毛泰國奶茶,龜龜毛毛泰國奶茶 ( 花園夜市店)/認明龜龜毛毛紅色燈箱招牌,台南市,北區,,花園夜市,"https://www.google.com/maps/place/%E9%BE%9C%E9%BE%9C%E6%AF%9B%E6%AF%9B%E6%B3%B0%E5%9C%8B%E5%A5%B6%E8%8C%B6+(+%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82%E5%BA%97)%2F%E8%AA%8D%E6%98%8E%E9%BE%9C%E9%BE%9C%E6%AF%9B%E6%AF%9B%E7%B4%85%E8%89%B2%E7%87%88%E7%AE%B1%E6%8B%9B%E7%89%8C/@23.0100189,120.1970955,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77cd54cdf17b:0x25691e0512364e49!8m2!3d23.0100189!4d120.1996704!16s%2Fg%2F11f67plc75?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.4,,58,"甜,檸檬,杯,融化,冰塊,袋子,推銷,餐,價",23.0100189,120.1996704
台南夜市,Vietnam Coffee Shop,Vietnam Coffee Shop,台南市,北區,,北區,"https://www.google.com/maps/place/Vietnam+Coffee+Shop/@23.010677,120.1967782,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77000d653475:0xd66f26fa0046d431!8m2!3d23.010677!4d120.1993531!16s%2Fg%2F11w3np5cc4?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.7,,11,,23.010677,120.1993531
台南夜市,美食家族 碳烤香雞排,美食家族 碳烤香雞排,台南市,北區,,北區,"https://www.google.com/maps/place/%E7%BE%8E%E9%A3%9F%E5%AE%B6%E6%97%8F+%E7%A2%B3%E7%83%A4%E9%A6%99%E9%9B%9E%E6%8E%92/@23.0110572,120.1971124,17z/data=!3m1!4b1!4m6!3m5!1s0x346e777f8c8d1a55:0x97deae10670a9b3f!8m2!3d23.0110572!4d120.1996873!16s%2Fg%2F11jt565sbx?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",5.0,,2,,23.0110572,120.1996873
台南夜市,串博鐵板魂,串博鐵板魂,台南市,北區,,內,"https://www.google.com/maps/place/%E4%B8%B2%E5%8D%9A%E9%90%B5%E6%9D%BF%E9%AD%82/@23.0108529,120.1977401,17z/data=!3m1!4b1!4m6!3m5!1s0x346e770061f647a5:0x494098533c6b2565!8m2!3d23.0108529!4d120.200315!16s%2Fg%2F11vwqt3f25?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",4.5,,2,,23.0108529,120.200315
台南夜市,陳大民麻辣鴨血,陳大民麻辣鴨血(花園夜市),台南市,北區,,UnnamedRoad,"https://www.google.com/maps/place/%E9%99%B3%E5%A4%A7%E6%B0%91%E9%BA%BB%E8%BE%A3%E9%B4%A8%E8%A1%80(%E8%8A%B1%E5%9C%92%E5%A4%9C%E5%B8%82)/@23.0105495,120.1975751,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7746731e74c7:0x255df9b07ef3f965!8m2!3d23.0105495!4d120.20015!16s%2Fg%2F1tctpdz1?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoJLDEwMjExNDU1SAFQAw%3D%3D",2.3,$100-200,115,"魚蛋,碗,湯,價格,臉,大腸,眼鏡,燒酒螺,辣椒粉,中藥",23.0105495,120.20015
台南夜市,螺王黃金雲吞,螺王黃金雲吞,台南市,中西區,,中西區,https://www.google.com/maps/place/%E8%9E%BA%E7%8E%8B%E9%BB%83%E9%87%91%E9%9B%B2%E5%90%9E/data=!4m7!3m6!1s0x346e777a0e19485f:0x2050a9b86fc7cbc9!8m2!3d23.0037238!4d120.1905598!16s%2Fg%2F11kk70gk_g!19sChIJX0gZDnp3bjQRycvHb7ipUCA?authuser=0&hl=zh-TW&rclk=1,5.0,,1,,23.0037238,120.1905598
台南夜市,臭YO薯,臭YO薯（臭薯條）,台南市,中西區,,武聖夜市,"https://www.google.com/maps/place/%E8%87%ADYO%E8%96%AF%EF%BC%88%E8%87%AD%E8%96%AF%E6%A2%9D%EF%BC%89/@23.0039771,120.1875705,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77e4a72be409:0x40d223401ec1c02!8m2!3d23.0039771!4d120.1901454!16s%2Fg%2F11tnwmjmtm?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",5.0,,14,口味,23.0039771,120.1901454
台南夜市,168老潼關肉夾饃,168老潼關肉夾饃,台南市,中西區,,號,"https://www.google.com/maps/place/168%E8%80%81%E6%BD%BC%E9%97%9C%E8%82%89%E5%A4%BE%E9%A5%83/@23.0039957,120.187663,17z/data=!3m1!4b1!4m6!3m5!1s0x346e777b85a2aa09:0xbb86287bfb3960ad!8m2!3d23.0039957!4d120.1902379!16s%2Fg%2F11st1ztbgk?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.3,$100-200,25,"薯片,酸,涼皮,招牌,價格",23.0039957,120.1902379
台南夜市,無敵袋奶,無敵袋奶,台南市,中西區,,中西區,"https://www.google.com/maps/place/%E7%84%A1%E6%95%B5%E8%A2%8B%E5%A5%B6/@23.0040586,120.1877381,17z/data=!3m1!4b1!4m6!3m5!1s0x346e771d00df1e8f:0x2e6d9c4745a1abcf!8m2!3d23.0040586!4d120.190313!16s%2Fg%2F11kk7d15k1?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.7,,3,"冰,甜",23.0040586,120.190313
台南夜市,霞蜜罐罐烤奶,霞蜜罐罐烤奶,台南市,中西區,,5排41格,"https://www.google.com/maps/place/%E9%9C%9E%E8%9C%9C%E7%BD%90%E7%BD%90%E7%83%A4%E5%A5%B6/@23.0039975,120.1880664,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7742db01838b:0x81a2536e1d798710!8m2!3d23.0039975!4d120.1906413!16s%2Fg%2F11lyjb2lm3?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",1.0,,1,,23.0039975,120.1906413
台南夜市,黃記辣脆腸,黃記辣脆腸,台南市,中西區,,武聖夜市,"https://www.google.com/maps/place/%E9%BB%83%E8%A8%98%E8%BE%A3%E8%84%86%E8%85%B8/@23.0038765,120.1874762,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7721d7ed5cfb:0x58075fe6233831f8!8m2!3d23.0038765!4d120.1900511!16s%2Fg%2F11sv7c3g3h?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",1.8,$100-200,19,"酸,排,點,價錢",23.0038765,120.1900511
台南夜市,湖美孫師兄豆花,湖美孫師兄豆花,台南市,中西區,,中西區,"https://www.google.com/maps/place/%E6%B9%96%E7%BE%8E%E5%AD%AB%E5%B8%AB%E5%85%84%E8%B1%86%E8%8A%B1/@23.0038019,120.1877079,17z/data=!3m1!4b1!4m6!3m5!1s0x346e776ada387143:0x831bf43dcf30102a!8m2!3d23.0038019!4d120.1902828!16s%2Fg%2F11kk6_whmq?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",5.0,$100-200,40,"甜,價格,傳統,佛,薏仁,糖水,綠豆,推車,紅豆,擺",23.0038019,120.1902828
台南夜市,阿河豆乳雞豆乳翅,阿河豆乳雞豆乳翅,台南市,中西區,,中西區,"https://www.google.com/maps/place/%E9%98%BF%E6%B2%B3%E8%B1%86%E4%B9%B3%E9%9B%9E%E8%B1%86%E4%B9%B3%E7%BF%85/@23.0045416,120.1879715,17z/data=!3m1!4b1!4m6!3m5!1s0x346e77fbe739a3fd:0xcc7f4b298ce086ab!8m2!3d23.0045416!4d120.1905464!16s%2Fg%2F11l6sj8dmp?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",5.0,,3,,23.0045416,120.1905464
台南夜市,三兄弟沙茶蟹肉蒜味蟹腳,三兄弟沙茶蟹肉蒜味蟹腳,台南市,中西區,,中西區,"https://www.google.com/maps/place/%E4%B8%89%E5%85%84%E5%BC%9F%E6%B2%99%E8%8C%B6%E8%9F%B9%E8%82%89%E8%92%9C%E5%91%B3%E8%9F%B9%E8%85%B3/@23.0042058,120.1879815,17z/data=!3m1!4b1!4m6!3m5!1s0x346e76427fbc557f:0xcaae4b97f6dec523!8m2!3d23.0042058!4d120.1905564!16s%2Fg%2F11f5gv492b?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",3.8,,48,"夜市,辣,蝦,調味,胡椒,酒,炸,運氣,鮮,生意",23.0042058,120.1905564
台南夜市,阿堯師雞蛋糕,阿堯師雞蛋糕(武聖夜市),台南市,中西區,,號,"https://www.google.com/maps/place/%E9%98%BF%E5%A0%AF%E5%B8%AB%E9%9B%9E%E8%9B%8B%E7%B3%95(%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82)/@23.0039806,120.1877592,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7669d42b0f3f:0x7d0ae494324e2d2c!8m2!3d23.0039806!4d120.1903341!16s%2Fg%2F11f3b00xs0?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.5,,86,"內餡,紅豆,蜂蜜,口感,價錢,排隊,卡士達,綜合口味,冷,抹茶",23.0039806,120.1903341
台南夜市,武聖夜市周爸爸雞蛋糕,武聖夜市周爸爸雞蛋糕,台南市,中西區,,中西區,"https://www.google.com/maps/place/%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%E5%91%A8%E7%88%B8%E7%88%B8%E9%9B%9E%E8%9B%8B%E7%B3%95/@23.0036932,120.1880416,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7669d346c699:0x7aef3a3e7b9123a!8m2!3d23.0036932!4d120.1906165!16s%2Fg%2F11ggbld68g?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",5.0,,1,,23.0036932,120.1906165
台南夜市,謝,謝 - 旗魚黑輪（台南武聖夜市）,台南市,中西區,,第三排機車停車場,"https://www.google.com/maps/place/%E8%AC%9D+-+%E6%97%97%E9%AD%9A%E9%BB%91%E8%BC%AA%EF%BC%88%E5%8F%B0%E5%8D%97%E6%AD%A6%E8%81%96%E5%A4%9C%E5%B8%82%EF%BC%89/@23.0036784,120.1872241,17z/data=!3m1!4b1!4m6!3m5!1s0x346e778ee1de3f89:0xfc9b44c4f3ceb03e!8m2!3d23.0036784!4d120.189799!16s%2Fg%2F11g1nrnzxg?entry=ttu&g_ep=EgoyMDI1MDQyMy4wIKXMDSoASAFQAw%3D%3D",4.7,$100-200,7,,23.0036784,120.189799
逢甲夜市,逢甲十字路口魯肉飯,逢甲十字路口魯肉飯,台中市,西屯區,,福上巷339號 ,https://www.google.com/maps/place/%E9%80%A2%E7%94%B2%E5%8D%81%E5%AD%97%E8%B7%AF%E5%8F%A3%E9%AD%AF%E8%82%89%E9%A3%AF/data=!4m7!3m6!1s0x3469162199d66867:0x984e3f60f5757f0!8m2!3d24.17525!4d120.645151!16s%2Fg%2F11c55qf2fk!19sChIJZ2jWmSEWaTQR8FdXD_bjhAk?authuser=0&hl=zh-TW&rclk=1,4.0,$1-200,205,"炒麵,宵夜,豬血,便當,油豆腐,大腸,酸菜,蘿蔔,配菜,排骨",24.17525,120.645151
逢甲夜市,LETTUCE,LETTUCE,台中市,西屯區,,福上巷329號 ,https://www.google.com/maps/place/LETTUCE/data=!4m7!3m6!1s0x3469162198b608b5:0x27cdf0ef082a466a!8m2!3d24.175083!4d120.645507!16s%2Fg%2F11b7q1k5bx!19sChIJtQi2mCEWaTQRakYqCO_wzSc?authuser=0&hl=zh-TW&rclk=1,4.6,$200-400,852,"可愛,套餐,cp值,花生,紅茶,單點,手套,逢甲,邊境牧羊犬,肉醬",24.175083,120.645507
逢甲夜市,屋簷下 日式手作料理,屋簷下 日式手作料理 |售完提早打烊｜,台中市,西屯區,,福上巷232-1號 ,https://www.google.com/maps/place/%E5%B1%8B%E7%B0%B7%E4%B8%8B+%E6%97%A5%E5%BC%8F%E6%89%8B%E4%BD%9C%E6%96%99%E7%90%86+%7C%E5%94%AE%E5%AE%8C%E6%8F%90%E6%97%A9%E6%89%93%E7%83%8A%EF%BD%9C/data=!4m7!3m6!1s0x3469177c7af2590b:0xe5b0d65be17ec925!8m2!3d24.1749718!4d120.6473196!16s%2Fg%2F11rcqscshv!19sChIJC1nyenwXaTQRJcl-4VvWsOU?authuser=0&hl=zh-TW&rclk=1,4.9,$200-400,759,"炸蝦,茶碗蒸,生魚片,豬排,明太子,麥茶,可樂餅,鯖魚,逢甲夜市,照燒雞腿",24.1749718,120.6473196
逢甲夜市,泰竹泰式料理,泰竹泰式料理,台中市,西屯區,,福上巷272號 ,https://www.google.com/maps/place/%E6%B3%B0%E7%AB%B9%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86/data=!4m7!3m6!1s0x346916219e5b4b1d:0x8ebfe2d866505b6e!8m2!3d24.1751236!4d120.6457601!16s%2Fg%2F1pztfdqwj!19sChIJHUtbniEWaTQRbltQZtjiv44?authuser=0&hl=zh-TW&rclk=1,4.4,$1-200,607,"套餐,飯,cp值,椒麻雞,月亮蝦餅,小菜,酸,吃到飽,花椰菜,雞腿",24.1751236,120.6457601
逢甲夜市,Now.鬧brunch,Now.鬧brunch,台中市,西屯區,,福上巷321-1號 ,https://www.google.com/maps/place/Now.%E9%AC%A7brunch/data=!4m7!3m6!1s0x346917f8fcf4bf17:0xd491441af0d44962!8m2!3d24.1749694!4d120.645681!16s%2Fg%2F11khznp0f6!19sChIJF7_0_PgXaTQRYknU8BpEkdQ?authuser=0&hl=zh-TW&rclk=1,4.9,$200-400,389,"義大利麵,豬排,餐酒館,白醬,燉牛肉,迷迭香,青醬,漢堡排,sangria,私廚",24.1749694,120.645681
逢甲夜市,莫果韓式飯捲,莫果韓式飯捲,台中市,西屯區,,福上巷216弄14號 ,https://www.google.com/maps/place/%E8%8E%AB%E6%9E%9C%E9%9F%93%E5%BC%8F%E9%A3%AF%E6%8D%B2/data=!4m7!3m6!1s0x3469179d5149cc3d:0x289e309400ce77f8!8m2!3d24.1759537!4d120.6482256!16s%2Fg%2F11sxwpbgw3!19sChIJPcxJUZ0XaTQR-HfOAJQwnig?authuser=0&hl=zh-TW&rclk=1,4.7,$200-400,653,"飯卷,炸雞,鮪魚,麥茶,招牌,麻油,魚板,環境,逢甲夜市,砂鍋",24.1759537,120.6482256
逢甲夜市,有財有甜,有財有甜（脆糖肉蛋吐司） 逢甲美食/逢甲宵夜/西屯美食/西屯宵夜/午餐/宵夜/點心/炸物,台中市,西屯區,,之7 ,https://www.google.com/maps/place/%E6%9C%89%E8%B2%A1%E6%9C%89%E7%94%9C%EF%BC%88%E8%84%86%E7%B3%96%E8%82%89%E8%9B%8B%E5%90%90%E5%8F%B8%EF%BC%89+%E9%80%A2%E7%94%B2%E7%BE%8E%E9%A3%9F%2F%E9%80%A2%E7%94%B2%E5%AE%B5%E5%A4%9C%2F%E8%A5%BF%E5%B1%AF%E7%BE%8E%E9%A3%9F%2F%E8%A5%BF%E5%B1%AF%E5%AE%B5%E5%A4%9C%2F%E5%8D%88%E9%A4%90%2F%E5%AE%B5%E5%A4%9C%2F%E9%BB%9E%E5%BF%83%2F%E7%82%B8%E7%89%A9/data=!4m7!3m6!1s0x3469170047ede30d:0xe60c7309293fd4bd!8m2!3d24.1764628!4d120.6468002!16s%2Fg%2F11w32wkp_v!19sChIJDePtRwAXaTQRvdQ_KQlzDOY?authuser=0&hl=zh-TW&rclk=1,4.9,$1-200,338,"雞排,雞腿,醬,豬排,生菜,足,花生,煎,酥脆,內環境",24.1764628,120.6468002
逢甲夜市,三民煮藝,三民煮藝,台中市,西屯區,,福上巷216弄37-2號 ,https://www.google.com/maps/place/%E4%B8%89%E6%B0%91%E7%85%AE%E8%97%9D/data=!4m7!3m6!1s0x346917b5d30a8fd3:0xedadcc12ee5151bf!8m2!3d24.176169!4d120.6484827!16s%2Fg%2F11pww9dl7h!19sChIJ048K07UXaTQRv1FR7hLMre0?authuser=0&hl=zh-TW&rclk=1,4.7,$1-200,227,"豬肝,紅油抄手,狗,牛筋,麻辣,豆干,澱粉,花椒,紅燒牛肉,粗麵",24.176169,120.6484827
逢甲夜市,吉拿條子,吉拿條子,台中市,,,,https://www.google.com/maps/place/%E5%90%89%E6%8B%BF%E6%A2%9D%E5%AD%90/data=!4m7!3m6!1s0x346917de8c2ed0df:0x1caadf1427b830f2!8m2!3d24.1797487!4d120.6456247!16s%2Fg%2F11f63779z1!19sChIJ39AujN4XaTQR8jC4JxTfqhw?authuser=0&hl=zh-TW&rclk=1,,,0,,24.1797487,120.6456247
逢甲夜市,辛韓味,辛韓味(Korean food / ramen & tteokbokki),台中市,西屯區,, ,"https://www.google.com/maps/place/%E8%BE%9B%E9%9F%93%E5%91%B3(Korean+food+%2F+ramen+%26+tteokbokki)/@24.1790197,120.6456831,21z/data=!4m6!3m5!1s0x346917c32e8b9f5f:0x4f7674c407c48132!8m2!3d24.1790625!4d120.6458125!16s%2Fg%2F11lf3sh14r?entry=tts&g_ep=EgoyMDI1MDQyMi4wIPu8ASoASAFQAw%3D%3D&skid=41fa655d-6011-48fa-9b84-fa25c5d57818",4.7,$1-200,55,"起司,煮,道,碗,價格",24.1790625,120.6458125
逢甲夜市,豆趣小雞,豆趣小雞（特製豆乳雞）,台中市,,,,"https://www.google.com/maps/place/%E8%B1%86%E8%B6%A3%E5%B0%8F%E9%9B%9E%EF%BC%88%E7%89%B9%E8%A3%BD%E8%B1%86%E4%B9%B3%E9%9B%9E%EF%BC%89/@24.1798192,120.6456482,21z/data=!4m6!3m5!1s0x34691776bcb9fdaf:0xa79f2c1ee779b5e9!8m2!3d24.1797563!4d120.6455879!16s%2Fg%2F11x6nnxfm2?entry=tts&g_ep=EgoyMDI1MDQyMi4wIPu8ASoASAFQAw%3D%3D&skid=8d75cce1-657a-4492-be9b-8f91e44db961",,,0,,24.1797563,120.6455879
逢甲夜市,大湖現採有機草莓,大湖現採有機草莓,台中市,西屯區,, ,"https://www.google.com.tw/maps/place/%E5%A4%A7%E6%B9%96%E7%8F%BE%E6%8E%A1%E6%9C%89%E6%A9%9F%E8%8D%89%E8%8E%93/@24.1778736,120.6464004,21z/data=!4m6!3m5!1s0x34691700471ebed3:0xd4f3c20428a148d0!8m2!3d24.1778688!4d120.6465939!16s%2Fg%2F11vrz_7mg2?entry=tts&g_ep=EgoyMDI1MDQyMS4wIPu8ASoASAFQAw%3D%3D&skid=4b0fb04e-4924-4cd2-8093-6797eeb0881c",3.3,$1-200,3,販賣,24.1778688,120.6465939
逢甲夜市,菠羅先生,菠羅先生,台中市,西屯區,, ,"https://www.google.com.tw/maps/place/%E8%8F%A0%E7%BE%85%E5%85%88%E7%94%9F/@24.1785264,120.6456666,21z/data=!4m6!3m5!1s0x34691622530ab405:0x7b43515640e780c8!8m2!3d24.1785829!4d120.6456996!16s%2Fg%2F11f4l96rfz?entry=tts&g_ep=EgoyMDI1MDQyMS4wIPu8ASoASAFQAw%3D%3D&skid=8353b3fe-1a1f-42a5-96fa-b09ff6a50580",3.7,$1-200,25,"菠蘿,烤,組合,眼鏡,臭,臉,店員",24.1785829,120.6456996
逢甲夜市,府城鍋燒意麵,府城鍋燒意麵,台中市,西屯區,,逢甲巷32弄1號 ,"https://www.google.com.tw/maps/place/%E5%BA%9C%E5%9F%8E%E9%8D%8B%E7%87%92%E6%84%8F%E9%BA%B5/@24.1764758,120.6475821,21z/data=!4m6!3m5!1s0x3469170064862ef9:0xe34ba13f221b7172!8m2!3d24.1763737!4d120.6477893!16s%2Fg%2F11y2dd6sf5?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=8a7830d9-5f35-4d3b-8728-a50ede5cc127",5.0,,3,碗,24.1763737,120.6477893
逢甲夜市,米丹,米丹-逢甲創始店,台中市,西屯區,,福上巷216弄28號 ,"https://www.google.com.tw/maps/place/%E7%B1%B3%E4%B8%B9-%E9%80%A2%E7%94%B2%E5%89%B5%E5%A7%8B%E5%BA%97/@24.176455,120.6482606,21z/data=!4m6!3m5!1s0x346917cc71b8b8db:0x7c152dad7acec94a!8m2!3d24.1764905!4d120.6483233!16s%2Fg%2F11s0v0fk29?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=4bcaaf53-52a8-4a81-bb14-490f71371da0",4.2,$1-200,130,"肉燥飯,包裝,靈魂,碗,拌麵,罐頭,外帶,豆腐,環保,皮蛋",24.1764905,120.6483233
逢甲夜市,弘爺漢堡 福上店,弘爺漢堡 福上店,台中市,西屯區,,福上巷218號 ,"https://www.google.com.tw/maps/place/%E5%BC%98%E7%88%BA%E6%BC%A2%E5%A0%A1+%E7%A6%8F%E4%B8%8A%E5%BA%97/@24.1749608,120.6481963,21z/data=!4m6!3m5!1s0x346916214ef98a8b:0x47db6625d3c3b53d!8m2!3d24.1749211!4d120.6482308!16s%2Fg%2F11bz_t4qjv?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=912b063f-66a3-4e35-8a31-1deb4d3f273c",3.5,$1-200,215,"電話,蛋,奶茶,店員,煎,豆漿,生菜,口氣,醬油,胡椒",24.1749211,120.6482308
逢甲夜市,早安有喜,早安有喜 - 逢甲店,台中市,西屯區,,福上巷214弄104號 ,"https://www.google.com.tw/maps/place/%E6%97%A9%E5%AE%89%E6%9C%89%E5%96%9C+-+%E9%80%A2%E7%94%B2%E5%BA%97/@24.1760767,120.6500058,21z/data=!4m6!3m5!1s0x346917da28ccfa03:0x8adcffeff7803caf!8m2!3d24.176114!4d120.650001!16s%2Fg%2F11hdprf6hs?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=e695d9ee-a9e5-470a-a16e-9454f9e7b7a2",3.6,$1-200,689,"蛋餅,店員,炒麵,外送,眼鏡,蘿蔔糕,外帶,早餐店,大阪燒,地瓜",24.176114,120.650001
