nm_name,st_name_clean,st_name,nm_city,st_area,st_road,st_address,st_url,st_score,st_price,st_total_com,st_tag,longitude,latitude
逢甲夜市,越南美食 媽媽的私房菜,越南美食 媽媽的私房菜,台中市,西屯區,,福上巷214弄98號 ,"https://www.google.com.tw/maps/place/%E8%B6%8A%E5%8D%97%E7%BE%8E%E9%A3%9F+%E5%AA%BD%E5%AA%BD%E7%9A%84%E7%A7%81%E6%88%BF%E8%8F%9C/@24.1761434,120.6499844,21z/data=!4m6!3m5!1s0x346916241726a3df:0x9dbf18b980e08bbd!8m2!3d24.1762694!4d120.6499863!16s%2Fg%2F11hbv0xsf_?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=6a1d9e3b-61cf-4cdf-85c7-9ac5962b7bf6",4.2,$1-200,106,"河粉,辣,湯,春捲,價格,米線,法國麵包,爌肉飯,豆芽菜,打拋",24.1762694,120.6499863
逢甲夜市,阿鴻麵線,阿鴻麵線 (有間麵線),台中市,西屯區,,福上巷214弄112號 ,"https://www.google.com.tw/maps/place/%E9%98%BF%E9%B4%BB%E9%BA%B5%E7%B7%9A+(%E6%9C%89%E9%96%93%E9%BA%B5%E7%B7%9A)/@24.176322,120.6498771,21z/data=!4m6!3m5!1s0x3469162415a5ee37:0xbfc7f324acd90a9f!8m2!3d24.1763758!4d120.65001!16s%2Fg%2F11bx2kyfww?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=50f68ec7-04f3-470a-85de-c7cafd44fe85",4.1,$1-200,74,"大腸麵線,肉圓,碗,臭豆腐,杯,飲料,炸豆腐,辣醬,甜不辣,泡菜",24.1763758,120.65001
逢甲夜市,嫄美文創X食肆,嫄美文創X食肆,台中市,西屯區,,福上巷214弄86號 ,"https://www.google.com.tw/maps/place/%E5%AB%84%E7%BE%8E%E6%96%87%E5%89%B5X%E9%A3%9F%E8%82%86/@24.1764947,120.6496391,21z/data=!4m6!3m5!1s0x3469170060a6231b:0x4f42383b0709bf4a!8m2!3d24.1764315!4d120.6497302!16s%2Fg%2F11lp00kb89?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=55117cb2-7055-4137-a75d-f928f99af15e",1.0,,1,,24.1764315,120.6497302
逢甲夜市,找餐店,找餐店-逢甲福上店,台中市,西屯區,,福上巷214弄80號 ,"https://www.google.com.tw/maps/place/%E6%89%BE%E9%A4%90%E5%BA%97-%E9%80%A2%E7%94%B2%E7%A6%8F%E4%B8%8A%E5%BA%97/@24.1764709,120.6494406,21z/data=!4m6!3m5!1s0x346917005a34a3a3:0x65b745f12eee82!8m2!3d24.1763773!4d120.649606!16s%2Fg%2F11vz8sdth6?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=fe6a4be3-c4d4-474e-98c8-52b5278247c8",4.4,$1-200,254,,24.1763773,120.649606
逢甲夜市,波記重慶酸辣粉麻辣鴨血臭豆腐,波記重慶酸辣粉麻辣鴨血臭豆腐（逢甲店）,台中市,西屯區,,福上巷214弄82號逢甲大學城 ,"https://www.google.com.tw/maps/place/%E6%B3%A2%E8%A8%98%E9%87%8D%E6%85%B6%E9%85%B8%E8%BE%A3%E7%B2%89%E9%BA%BB%E8%BE%A3%E9%B4%A8%E8%A1%80%E8%87%AD%E8%B1%86%E8%85%90%EF%BC%88%E9%80%A2%E7%94%B2%E5%BA%97%EF%BC%89/@24.1764317,120.6493461,21z/data=!4m6!3m5!1s0x34693d0dc235fa17:0x37a38aece127b001!8m2!3d24.1763702!4d120.6495778!16s%2Fg%2F11hf36ff34?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=df60253d-b354-41ad-abbd-fdc8420382b8",4.1,$1-200,98,"外送,烤魚,菜,大腸,酸豆,中藥,金針菇,熊貓,豆干,水餃",24.1763702,120.6495778
逢甲夜市,協力旺雞排,協力旺雞排,台中市,西屯區,,福上巷214弄96_1號 ,"https://www.google.com.tw/maps/place/%E5%8D%94%E5%8A%9B%E6%97%BA%E9%9B%9E%E6%8E%92/@24.1764317,120.6493461,21z/data=!4m6!3m5!1s0x3469162413e139af:0x871b464935e7ca38!8m2!3d24.1764147!4d120.649417!16s%2Fg%2F11g6tmt0l8?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=5a764935-1596-42fb-bbe3-b1e0accbf301",4.4,$1-200,90,"甜不辣,價格,餐,鹹酥雞,薯條,宵夜,梅",24.1764147,120.649417
逢甲夜市,蟲洞,蟲洞-Wormhole-ワームホール,台中市,西屯區,,逢甲巷28弄2號 ,"https://www.google.com.tw/maps/place/%E8%9F%B2%E6%B4%9E-Wormhole-%E3%83%AF%E3%83%BC%E3%83%A0%E3%83%9B%E3%83%BC%E3%83%AB/@24.1758327,120.6475313,21z/data=!4m6!3m5!1s0x346917ffcae252f3:0xd5ec09135a2890e9!8m2!3d24.1757691!4d120.6476311!16s%2Fg%2F11g0gx8__j?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=ba7926b2-25e0-4734-830a-6b49bd90f379",4.8,,92,"語言,空間,文化,聊天,人際交往,烏龍麵,聚餐,咖哩,跨國企業,照燒",24.1757691,120.6476311
逢甲夜市,聚吧飛鏢餐酒坊,聚吧飛鏢餐酒坊,台中市,西屯區,,福上巷271號 ,"https://www.google.com.tw/maps/place/%E8%81%9A%E5%90%A7%E9%A3%9B%E9%8F%A2%E9%A4%90%E9%85%92%E5%9D%8A/@24.1748621,120.6480797,21z/data=!4m6!3m5!1s0x346917a9d7968d47:0xd83f2b8adde0a23d!8m2!3d24.1748384!4d120.6481515!16s%2Fg%2F11hz5r200s?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=fe812132-c9e3-4497-b919-fb3fc6f97660",4.7,,33,調酒,24.1748384,120.6481515
逢甲夜市,彭家牛肉麵,彭家牛肉麵 (台中逢甲店),台中市,西屯區,,福上巷275號 ,"https://www.google.com.tw/maps/place/%E5%BD%AD%E5%AE%B6%E7%89%9B%E8%82%89%E9%BA%B5+(%E5%8F%B0%E4%B8%AD%E9%80%A2%E7%94%B2%E5%BA%97)/@24.1748988,120.647906,21z/data=!4m6!3m5!1s0x3469162145845bb3:0xf6c3e8682875ac7c!8m2!3d24.1749961!4d120.6479706!16s%2Fg%2F11gf8g5cdn?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=1d0b9b32-61c9-470e-a22e-90eb4c1ede58",3.3,$1-200,83,"水餃,滷肉飯,麵湯,價格,信,湯飯,螞蟻,蛋花湯,榨菜,柴",24.1749961,120.6479706
逢甲夜市,墨煦 Libertatia,墨煦 Libertatia,台中市,西屯區,,福上巷275-2號 ,"https://www.google.com.tw/maps/place/%E5%A2%A8%E7%85%A6+Libertatia/@24.1748988,120.647906,21z/data=!4m6!3m5!1s0x34691730108fcf2b:0xab72bd4d9c619732!8m2!3d24.1747241!4d120.6478062!16s%2Fg%2F11x7t4r66t?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=44d59d41-3cc4-4e0c-92c2-aa13b72afae5",5.0,$200-400,5,"薯塊,咖啡",24.1747241,120.6478062
逢甲夜市,～燒蛋幾咧⭐️來呷哈豆～ 雞蛋仔串燒 肉醬熱狗堡 ⭐️碧仙殿 文王大帝 王母娘娘 天上聖母 晶石靈數手串DIY 奇門遁甲 易經卜卦 神諭塔羅,～燒蛋幾咧⭐️來呷哈豆～ 雞蛋仔串燒 肉醬熱狗堡 ⭐️碧仙殿 文王大帝 王母娘娘 天上聖母 晶石靈數手串DIY 奇門遁甲 易經卜卦 神諭塔羅,台中市,西屯區,,福上巷232號 ,"https://www.google.com.tw/maps/place/%EF%BD%9E%E7%87%92%E8%9B%8B%E5%B9%BE%E5%92%A7%E2%AD%90%EF%B8%8F%E4%BE%86%E5%91%B7%E5%93%88%E8%B1%86%EF%BD%9E+%E9%9B%9E%E8%9B%8B%E4%BB%94%E4%B8%B2%E7%87%92+%E8%82%89%E9%86%AC%E7%86%B1%E7%8B%97%E5%A0%A1+%E2%AD%90%EF%B8%8F%E7%A2%A7%E4%BB%99%E6%AE%BF+%E6%96%87%E7%8E%8B%E5%A4%A7%E5%B8%9D+%E7%8E%8B%E6%AF%8D%E5%A8%98%E5%A8%98+%E5%A4%A9%E4%B8%8A%E8%81%96%E6%AF%8D+%E6%99%B6%E7%9F%B3%E9%9D%88%E6%95%B8%E6%89%8B%E4%B8%B2DIY+%E5%A5%87%E9%96%80%E9%81%81%E7%94%B2+%E6%98%93%E7%B6%93%E5%8D%9C%E5%8D%A6+%E7%A5%9E%E8%AB%AD%E5%A1%94%E7%BE%85/@24.1750373,120.6472319,21z/data=!4m6!3m5!1s0x346917f746c6e63d:0xb8f48b06a3de591!8m2!3d24.1749718!4d120.6473196!16s%2Fg%2F11s5047yc1?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=6faacc2f-a8e1-4706-b265-291dc33d4bed",4.9,$1-200,55,"蘿蔔糕,肉燥,熔岩,價格,起司,蛋餅,宵夜,飯,甜,漢堡肉",24.1749718,120.6473196
逢甲夜市,賢淑齋素食滷味,賢淑齋素食滷味,台中市,西屯區,,福上巷236號 ,"https://www.google.com.tw/maps/place/%E8%B3%A2%E6%B7%91%E9%BD%8B%E7%B4%A0%E9%A3%9F%E6%BB%B7%E5%91%B3/@24.1749559,120.6470267,21z/data=!4m6!3m5!1s0x346916216a336f5f:0x782d6bcc4bf8812b!8m2!3d24.1749465!4d120.6471405!16s%2Fg%2F11bzs1c_2x?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=6d39634a-b79a-4d0f-92c6-af9c3dbc51e7",4.2,$1-200,148,"辣,價格,湯,中藥,碗,二手書,書店,調味料,逢甲夜市,口乾",24.1749465,120.6471405
逢甲夜市,山終小鄰義大利麵專賣,山終小鄰義大利麵專賣,台中市,西屯區,,華夏巷東一弄18號 ,"https://www.google.com.tw/maps/place/%E5%B1%B1%E7%B5%82%E5%B0%8F%E9%84%B0%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%E5%B0%88%E8%B3%A3/@24.1806334,120.644973,21z/data=!4m6!3m5!1s0x346917005da90fd9:0x13e969be75373721!8m2!3d24.1807631!4d120.6447226!16s%2Fg%2F11wc9r_0vz?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=a569dc07-c7f0-47fe-bb97-1f0b01c1b93d",4.7,$200-400,84,"價格,白醬,蛤蜊,環境,炒,香,青醬,奶,舒適,宮保",24.1807631,120.6447226
逢甲夜市,感覺貓貓der,感覺貓貓der ｜老宅家庭式貓咖啡廳（營業時間外請勿來電）,台中市,西屯區,,華夏巷東二弄15號 ,"https://www.google.com.tw/maps/place/%E6%84%9F%E8%A6%BA%E8%B2%93%E8%B2%93der+%EF%BD%9C%E8%80%81%E5%AE%85%E5%AE%B6%E5%BA%AD%E5%BC%8F%E8%B2%93%E5%92%96%E5%95%A1%E5%BB%B3%EF%BC%88%E7%87%9F%E6%A5%AD%E6%99%82%E9%96%93%E5%A4%96%E8%AB%8B%E5%8B%BF%E4%BE%86%E9%9B%BB%EF%BC%89/@24.1805844,120.6448745,21z/data=!4m6!3m5!1s0x3469173595e0a393:0xac738c6030a3270f!8m2!3d24.1807126!4d120.6446759!16s%2Fg%2F11sv5j4f1k?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=0954ff23-5d32-4b54-ae73-b84fb14afcae",4.9,$200-400,152,"舒適,餐,環境,雞蛋仔,空間,療癒,小孩,下午,領養,個性",24.1807126,120.6446759
逢甲夜市,豬豬拉麵屋,豬豬拉麵屋-逢甲旗艦店,台中市,西屯區,,華夏巷東三弄11-1號 ,"https://www.google.com.tw/maps/place/%E8%B1%AC%E8%B1%AC%E6%8B%89%E9%BA%B5%E5%B1%8B-%E9%80%A2%E7%94%B2%E6%97%97%E8%89%A6%E5%BA%97/@24.1803469,120.6447106,21z/data=!4m6!3m5!1s0x346917f96caba947:0xc5ce46724daccf68!8m2!3d24.1804271!4d120.6447205!16s%2Fg%2F11mcd67m0_?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=881221cb-4258-4880-be0b-d3dbab60104f",4.9,$1-200,28,"炸豆腐,咖哩,薯條",24.1804271,120.6447205
逢甲夜市,野人会所,野人会所,台中市,西屯區,,華夏巷東三弄11號 ,"https://www.google.com.tw/maps/place/%E9%87%8E%E4%BA%BA%E4%BC%9A%E6%89%80/@24.1803469,120.6447106,21z/data=!4m6!3m5!1s0x346917803eadb265:0xb2cdc34e931ad37e!8m2!3d24.1803741!4d120.6446588!16s%2Fg%2F11nnlfck1y?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=37e7038f-13f5-4b56-9535-4c17c94c601e",4.9,$200-400,149,"咖哩,露營,餐,杯,炸醬麵,炸蝦,空間,舒服,shot,口味",24.1803741,120.6446588
逢甲夜市,楊記七股鮮蚵嗲《產地直送》,楊記七股鮮蚵嗲《產地直送》,台中市,西屯區,,福上巷298號 ,"https://www.google.com.tw/maps/place/%E6%A5%8A%E8%A8%98%E4%B8%83%E8%82%A1%E9%AE%AE%E8%9A%B5%E5%97%B2%E3%80%8A%E7%94%A2%E5%9C%B0%E7%9B%B4%E9%80%81%E3%80%8B/@24.1754201,120.6450564,21z/data=!4m6!3m5!1s0x34691784eced3c49:0xa7634ba3def8421f!8m2!3d24.1754333!4d120.6452562!16s%2Fg%2F11j36dsqmd?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=23ae8f96-2d21-470d-8970-5d131b691a3e",4.9,$200-400,493,"烤,蛤蜊,蚵仔酥,炸,甜,吳郭魚,宵夜,幽默,遮目魚粥,魚皮",24.1754333,120.6452562
逢甲夜市,Mowan港式 串烤雞蛋仔 逢甲圓舞曲,Mowan港式 串烤雞蛋仔 逢甲圓舞曲,台中市,西屯區,,福上巷258號 ,"https://www.google.com.tw/maps/place/Mowan%E6%B8%AF%E5%BC%8F+%E4%B8%B2%E7%83%A4%E9%9B%9E%E8%9B%8B%E4%BB%94+%E9%80%A2%E7%94%B2%E5%9C%93%E8%88%9E%E6%9B%B2/@24.1749075,120.6460718,21z/data=!4m6!3m5!1s0x346917b289d22eb7:0x788e74a8f994b2a7!8m2!3d24.1750539!4d120.6460772!16s%2Fg%2F11y1fsjs6b?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=0f9abc70-8b34-41ca-987d-d5d76079b4c2",4.5,,38,"麻糬,起司,口味,口感,黑糖,煙燻,選擇,腸,酥脆,QQ",24.1750539,120.6460772
逢甲夜市,南洋廚坊,南洋廚坊,台中市,西屯區,,福上巷278號 ,"https://www.google.com.tw/maps/place/%E5%8D%97%E6%B4%8B%E5%BB%9A%E5%9D%8A/@24.1750929,120.6455676,21z/data=!4m6!3m5!1s0x346917df38d2b541:0x7fd4d42865412993!8m2!3d24.1751533!4d120.6455858!16s%2Fg%2F1vr39x_h?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=5a25de82-71a8-43fb-bda5-2a3066ac638f",4.4,$1-200,843,"河粉,綠咖哩,打拋,涼麵,炒飯,椒麻雞,月亮蝦餅,板條,炒河,紅燒牛肉",24.1751533,120.6455858
逢甲夜市,彭記鵝肉大王,彭記鵝肉大王-西屯必吃鵝肉|特色小吃|街邊美食|平價小吃|台灣小吃|在地推薦美食,台中市,西屯區,,福上巷288號 ,"https://www.google.com.tw/maps/place/%E5%BD%AD%E8%A8%98%E9%B5%9D%E8%82%89%E5%A4%A7%E7%8E%8B-%E8%A5%BF%E5%B1%AF%E5%BF%85%E5%90%83%E9%B5%9D%E8%82%89%7C%E7%89%B9%E8%89%B2%E5%B0%8F%E5%90%83%7C%E8%A1%97%E9%82%8A%E7%BE%8E%E9%A3%9F%7C%E5%B9%B3%E5%83%B9%E5%B0%8F%E5%90%83%7C%E5%8F%B0%E7%81%A3%E5%B0%8F%E5%90%83%7C%E5%9C%A8%E5%9C%B0%E6%8E%A8%E8%96%A6%E7%BE%8E%E9%A3%9F/@24.17514,120.6454958,21z/data=!4m6!3m5!1s0x3469170942264f69:0x14ee71e08d19b1ff!8m2!3d24.175257!4d120.6454249!16s%2Fg%2F11q3t9jtkp?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=ea7e2bef-f2b6-4e72-9a8f-9b03a72b5d8c",4.8,$1-200,495,"鵝肉,米血,冬粉,煙燻,滷味,去骨,內臟,腸,意麵,板條",24.175257,120.6454249
逢甲夜市,逢甲生煎包,逢甲生煎包,台中市,西屯區,,福上巷308號,"https://www.google.com.tw/maps/place/%E9%80%A2%E7%94%B2%E7%94%9F%E7%85%8E%E5%8C%85/@24.1750158,120.6445518,21z/data=!4m6!3m5!1s0x3469162196ca06a1:0xe8a97f5a4aeaae!8m2!3d24.1748098!4d120.6444516!16s%2Fg%2F11cs3zcpbg?entry=tts&g_ep=EgoyMDI1MDQyMy4wIPu8ASoASAFQAw%3D%3D&skid=a3a18e94-8b27-4ea7-8824-b2d81a8051f2",3.3,$1-200,33,"內餡,高麗菜,口感",24.1748098,120.6444516
士林夜市,阿德泰式煎餅&奶茶,阿德泰式煎餅&奶茶,台北市,士林區,, ,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",4.4,$1-200,58,"香蕉,煉乳,夜市,泰式奶茶,內餡,甩餅,口味,酥脆,皮,道",25.092447,121.525374
士林夜市,腸腸久久大腸包小腸,腸腸久久大腸包小腸,台北市,,,,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",,,0,,25.092447,121.525374
士林夜市,耀中小吃店,耀中小吃店,台北市,士林區,, ,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",4.7,$1-200,27,"炒,羊肉,店面,士林夜市,美食,碗,飯,價格",25.092447,121.525374
士林夜市,日上鐵板燒,日上鐵板燒,台北市,士林區,,25.26 ,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",4.3,$200-400,325,"豆腐,外送,熊貓,夜市,煎,牛排,美食,碗,油,料",25.092447,121.525374
士林夜市,士林夜市 碳燒烤奶茶,士林夜市 碳燒烤奶茶,台北市,,,,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",,,0,,25.092447,121.525374
士林夜市,暮色茶坊,暮色茶坊,台北市,士林區,,場長棟古蹟 ,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",4.6,,14,"紅茶,價格,巧克力,支付,拿鐵",25.092447,121.525374
士林夜市,士林蛇肉湯 鱉肉湯,士林蛇肉湯 鱉肉湯,台北市,士林區,, ,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",4.6,$200-400,38,"夜市,雞湯,皮膚,價格",25.092447,121.525374
士林夜市,雞蛋蚵仔煎,雞蛋蚵仔煎,台北市,士林區,, ,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",2.8,$1-200,46,"炒飯,價格,蝦仁,滷肉飯,炒麵,士林夜市,口感,沙茶,果醬,蛤蜊",25.092447,121.525374
士林夜市,24H拉麵圖書館,24H拉麵圖書館,台北市,士林區,, ,"https://www.google.com.tw/maps/place/%E5%9C%93%E9%80%9A%E7%B4%A0%E9%A3%9F%E9%A4%A8/@25.0925155,121.5254184,20.5z/data=!4m6!3m5!1s0x3442aebb35a58df1:0x88de55f48cc298fb!8m2!3d25.092447!4d121.525374!16s%2Fg%2F1tx_41mn?authuser=0&entry=tts&g_ep=EgoyMDI1MDUwNS4wIPu8ASoASAFQAw%3D%3D&skid=d1625502-f91e-4746-9576-4cebf8bf1c55",4.5,$1-200,90,"泡麵,價格,煮,選擇,新奇,洋甘菊,鋁箔,按鈕,DIY,玉米粒",25.092447,121.525374
